model,hour,nlpd,crps,pit,standardized_residual,cover_50,width_50,cover_80,width_80,cover_95,width_95
gp_matern52,13.0,1.9988381200552174,0.9826039950999886,0.4900195444782011,0.0026728350665485745,0.40903225806451615,2.00883483759255,0.7329032258064516,3.8167356428622807,0.9174193548387096,5.834872373789462
gp_matern52,14.0,2.2029373611193606,1.191840969976233,0.5186966477672207,0.119496348009959,0.40516129032258064,2.32729790772949,0.7135483870967742,4.417193921066746,0.8980645161290323,6.75871522405944
gp_matern52,15.0,2.331020117440066,1.3503373516406005,0.5090578013429572,0.08685629002636937,0.39225806451612905,2.5715419290393653,0.6929032258064516,4.889851095163514,0.895483870967742,7.481516267441372
gp_matern52,16.0,2.446156713504142,1.494442420184368,0.5067349110822997,0.08172231947180353,0.3793548387096774,2.757472629200321,0.6825806451612904,5.242534669480037,0.8851612903225806,8.020079733748954
gp_matern52,17.0,2.524184890628691,1.5992964021944238,0.4982849881636576,0.048342971968083154,0.37290322580645163,2.8903493328992416,0.672258064516129,5.496291147838316,0.8774193548387097,8.406208559919484
gp_matern52,18.0,2.5591167952640315,1.6507978592262216,0.506653379001619,0.08640321125061008,0.3858064516129032,2.9860913578878447,0.6696774193548387,5.6726994656845715,0.88,8.67375876273365
gp_matern52,19.0,2.5396196202139643,1.6418577129513041,0.5089331811057143,0.09522109334615031,0.4012903225806452,3.0486184100350817,0.672258064516129,5.794672010201662,0.8890322580645161,8.863769582756525
gp_matern52,20.0,2.448101021029012,1.5526678499208164,0.477834368610149,-0.03741754829950081,0.41935483870967744,3.091773982242116,0.7083870967741935,5.874151599795138,0.9109677419354839,8.981303376047004
gp_matern52,21.0,2.325788966535015,1.3994423809499779,0.49681405654353,0.029092957018942073,0.4632258064516129,3.1207651248056054,0.7664516129032258,5.925110402626263,0.9458064516129032,9.059820373418878
gp_matern52,22.0,2.2622337172409748,1.322016138043051,0.4780756106843147,-0.04385900516562481,0.4761290322580645,3.1370606066486464,0.792258064516129,5.959171823763926,0.9561290322580646,9.108374254568133
