kernel,start,objective,converged,evaluations,boundary_hit,param_0,param_1,param_2,test_year,best_for_fold,param_3,param_4
se,8,58720.20597258372,True,132,False,1.573639258992574,1.3752106357742853,-2.0586330066329936,2017,True,,
se,9,58720.61044001291,True,240,False,1.5767683369661663,1.3806148539073928,-2.0527705126095066,2017,False,,
se,10,58721.09876832647,True,133,False,1.5556503129535582,1.3737363012163741,-2.0434636682097005,2017,False,,
se,11,58720.37123971714,True,121,False,1.5582550840176135,1.3766750199936242,-2.0464532894550844,2017,True,,
se,12,58719.95442908786,True,155,False,1.5604062989500285,1.3737461410025775,-2.0527705126094973,2017,True,,
se,13,58720.72764289625,True,138,False,1.555650312953558,1.3699225701683198,-2.0539370191331874,2017,False,,
se,14,58719.84099695476,True,126,False,1.5638980539737284,1.3761005398293726,-2.0527705126094977,2017,True,,
se,15,58764.93517963612,False,240,False,1.6853675187230173,1.388575369476264,-2.0527705126095066,2017,False,,
se,16,58720.4349597332,True,115,False,1.5681113473678865,1.37182900257213,-2.061138029102833,2017,False,,
se,17,58720.02455590174,True,166,False,1.5736392589925738,1.3749085014764033,-2.0527705126094973,2017,True,,
se,18,58720.001044078715,True,166,False,1.573639258992574,1.3751674786972798,-2.0527705126094973,2017,True,,
se,19,58720.537026720034,True,127,False,1.5653556913489841,1.373395091988522,-2.062964455969681,2017,False,,
matern32,0,54789.59582040318,True,91,False,1.7535287193827342,2.0885814863297214,-2.438156733789049,2017,False,,
matern32,1,54788.082973436656,True,121,False,1.7151636954553737,2.067412927466854,-2.447542781341535,2017,True,,
matern32,2,54788.57695439999,True,194,False,1.720237382960247,2.0779297558297056,-2.4381567337890515,2017,False,,
matern32,3,54787.768840243,True,121,False,1.7310023208912497,2.078606283089756,-2.447216902618703,2017,True,,
matern32,4,54787.917909305426,True,145,False,1.7216036728980308,2.0760922521786895,-2.445816527022703,2017,True,,
matern32,5,54788.086597398666,True,133,False,1.7282731394099429,2.070537912588071,-2.457992231513744,2017,True,,
matern32,6,54788.08507416655,True,157,False,1.7231782575065582,2.0755781028680733,-2.4543629578588875,2017,True,,
matern32,7,54787.781072483034,True,139,False,1.7188630004239227,2.0707423066986577,-2.4471251334991986,2017,True,,
matern32,8,54788.06798939788,True,151,False,1.733574538536514,2.0798347769698298,-2.452504169444894,2017,True,,
matern32,9,54787.899447851116,True,115,False,1.7307923444801103,2.073575488863003,-2.445087382925638,2017,True,,
matern32,10,54787.810445923045,True,145,False,1.7197683512896624,2.069247815632385,-2.452306592046198,2017,True,,
matern32,11,54788.58790705783,True,144,False,1.7205184959618065,2.065747367681398,-2.4608265115054913,2017,False,,
matern32,12,54788.51614905139,True,155,False,1.7374222618557074,2.0746116454108128,-2.4608265115054913,2017,False,,
matern32,13,54788.45954093388,True,161,False,1.7164962985593741,2.067335070506458,-2.4608265115054913,2017,False,,
matern32,14,54788.290178973504,True,173,False,1.723500671586232,2.0712993658895686,-2.4608265115054913,2017,True,,
matern32,15,54788.647816805504,True,109,False,1.7369498146680875,2.0731554137208836,-2.4615189308659047,2017,False,,
matern32,16,54788.30256848983,True,155,False,1.7286809617980319,2.070905850868309,-2.4608265115054913,2017,True,,
matern32,17,54787.937917985924,True,115,False,1.7159761825751465,2.0721624411235644,-2.4492564971611634,2017,True,,
matern32,18,54787.816158481684,True,157,False,1.7240601293342863,2.0701016394675613,-2.4540704790275223,2017,True,,
matern32,19,54787.869700185845,True,157,False,1.7307503723268525,2.072985133384241,-2.4468840254514213,2017,True,,
